epoch, auc score
268, 0.8429929059028243
269, 0.8436621603533664
270, 0.8448668183643421
271, 0.8441975639138001
272, 0.8456699237049926
273, 0.843528309463258
274, 0.8441975639138001
275, 0.8439298621335832
276, 0.8436621603533664
277, 0.8428590550127159
278, 0.8421898005621737
279, 0.843528309463258
280, 0.8429929059028243
281, 0.8439298621335832
282, 0.8435283094632579
283, 0.8445991165841252
284, 0.8433944585731495
285, 0.842591353232499
286, 0.8424575023423906
287, 0.842591353232499
288, 0.8437960112434748
289, 0.8431267567929327
290, 0.8431267567929327
291, 0.845803774595101
292, 0.8431267567929327
293, 0.8424575023423906
294, 0.842591353232499
295, 0.8424575023423907
296, 0.8415205461116316
297, 0.841922098781957
298, 0.8424575023423906
299, 0.8423236514522822
300, 0.8433944585731494
301, 0.8437960112434748
302, 0.8439298621335832
303, 0.8421898005621737
304, 0.8419220987819569
305, 0.8407174407709811
306, 0.8409851425511979
307, 0.8400481863204391
308, 0.8437960112434748
309, 0.8437960112434748
310, 0.841922098781957
311, 0.8411189934413065
312, 0.842591353232499
313, 0.8432606076830411
314, 0.8441975639138
315, 0.8424575023423906
316, 0.842591353232499
317, 0.8420559496720653
318, 0.8419220987819569
319, 0.84165439700174
320, 0.842591353232499
321, 0.8431267567929327
322, 0.8437960112434748
323, 0.8427252041226074
324, 0.8429929059028243
325, 0.8429929059028243
326, 0.8421898005621737
327, 0.8420559496720653
328, 0.8459376254852096
329, 0.8454022219247758
330, 0.8440637130236917
331, 0.8432606076830411
332, 0.8443314148039085
333, 0.8452683710346673
334, 0.845803774595101
335, 0.8439298621335832
336, 0.8429929059028243
337, 0.8437960112434748
338, 0.8448668183643421
339, 0.8448668183643422
340, 0.8452683710346673
341, 0.8443314148039085
342, 0.8428590550127159
343, 0.8424575023423906
344, 0.8443314148039085
345, 0.845134520144559
346, 0.8439298621335832
347, 0.8447329674742337
348, 0.845803774595101
349, 0.8464730290456431
350, 0.8468745817159684
351, 0.8441975639138001
352, 0.8445991165841253
353, 0.8463391781555347
354, 0.8437960112434747
355, 0.8441975639138
356, 0.8439298621335832
357, 0.8459376254852096
358, 0.8448668183643422
359, 0.845803774595101
360, 0.8464730290456431
361, 0.8468745817159684
362, 0.8471422834961851
363, 0.8439298621335832
364, 0.84674073082586
365, 0.8464730290456431
366, 0.8462053272654264
367, 0.8462053272654264
368, 0.8452683710346673
369, 0.8464730290456431
370, 0.8475438361665105
371, 0.84674073082586
372, 0.8464730290456431
373, 0.8476776870566191
374, 0.8447329674742337
375, 0.845134520144559
376, 0.8471422834961854
377, 0.8448668183643422
378, 0.843528309463258
379, 0.8456699237049927
380, 0.8451345201445589
381, 0.8445991165841253
382, 0.8443314148039084
383, 0.8460714763753179
384, 0.8466068799357517
385, 0.8463391781555347
386, 0.8475438361665105
387, 0.8474099852764021
388, 0.8464730290456431
389, 0.84674073082586
390, 0.846071476375318
391, 0.8456699237049926
392, 0.847677687056619
393, 0.8475438361665105
394, 0.8445991165841252
395, 0.8468745817159685
396, 0.8486146432873779
397, 0.845803774595101
398, 0.8455360728148843
399, 0.8480792397269442
400, 0.8466068799357517
401, 0.8471422834961853
402, 0.8464730290456431
403, 0.8470084326060768
404, 0.8463391781555347
405, 0.8472761343862937
406, 0.8454022219247758
407, 0.8462053272654263
408, 0.8470084326060768
409, 0.8484807923972695
410, 0.8471422834961851
411, 0.8463391781555348
412, 0.8475438361665105
413, 0.845803774595101
414, 0.8475438361665104
415, 0.84674073082586
416, 0.8479453888368358
417, 0.8475438361665105
418, 0.84674073082586
419, 0.8448668183643421
420, 0.8459376254852095
421, 0.8472761343862937
422, 0.8452683710346675
423, 0.8459376254852095
424, 0.8445991165841253
425, 0.845803774595101
426, 0.8441975639138001
427, 0.8432606076830411
428, 0.8454022219247758
429, 0.845803774595101
430, 0.8471422834961853
431, 0.845803774595101
432, 0.8452683710346673
433, 0.8466068799357516
434, 0.8470084326060768
435, 0.8441975639138
436, 0.8452683710346673
437, 0.8462053272654263
438, 0.8464730290456431
439, 0.8456699237049926
440, 0.8471422834961853
441, 0.8466068799357516
442, 0.8455360728148842
443, 0.8456699237049926
444, 0.8452683710346673
445, 0.8455360728148842
446, 0.8474099852764021
447, 0.8471422834961853
448, 0.8472761343862937
449, 0.8480792397269442
450, 0.8484807923972695
451, 0.8494177486280283
452, 0.8479453888368357
453, 0.8487484941774862
454, 0.8480792397269442
455, 0.8483469415071611
456, 0.8482130906170526
457, 0.8478115379467274
458, 0.847677687056619
459, 0.8475438361665105
460, 0.8472761343862937
461, 0.8472761343862936
462, 0.8466068799357516
463, 0.8472761343862937
464, 0.8487484941774863
465, 0.8479453888368357
466, 0.8482130906170525
467, 0.8482130906170525
468, 0.8488823450675947
469, 0.8474099852764021
470, 0.8471422834961853
471, 0.8487484941774862
472, 0.8470084326060768
473, 0.8471422834961853
474, 0.8464730290456431
475, 0.8466068799357516
476, 0.8471422834961853
477, 0.8468745817159684
478, 0.8447329674742337
479, 0.8459376254852096
480, 0.8459376254852095
481, 0.8462053272654263
482, 0.84674073082586
483, 0.8480792397269442
484, 0.8480792397269441
485, 0.8479453888368358
486, 0.8474099852764021
487, 0.8466068799357516
488, 0.8480792397269442
489, 0.8472761343862937
490, 0.8484807923972695
491, 0.8480792397269442
492, 0.8494177486280284
493, 0.848346941507161
494, 0.8478115379467274
495, 0.8474099852764021
496, 0.8472761343862937
497, 0.84674073082586
498, 0.8480792397269442
499, 0.8488823450675946
500, 0.8494177486280283
501, 0.8488823450675947
502, 0.8480792397269442
503, 0.8482130906170525
504, 0.8495515995181367
505, 0.8494177486280283
506, 0.8488823450675946
507, 0.8488823450675947
508, 0.8479453888368358
509, 0.8483469415071611
510, 0.8488823450675946
511, 0.8491500468478116
512, 0.8480792397269442
513, 0.84928389773792
514, 0.84928389773792
515, 0.8482130906170526
516, 0.8491500468478115
517, 0.8488823450675946
518, 0.8494177486280284
519, 0.8484807923972695
520, 0.8475438361665105
521, 0.8498193012983537
522, 0.8496854504082452
523, 0.8486146432873778
524, 0.8484807923972695
525, 0.8491500468478115
526, 0.8487484941774863
527, 0.8498193012983537
528, 0.8496854504082452
529, 0.8518270646499799
530, 0.8512916610895462
531, 0.8512916610895462
532, 0.8507562575291125
533, 0.8523624682104136
534, 0.8510239593093294
535, 0.850890108419221
536, 0.852496319100522
537, 0.8510239593093294
538, 0.8518270646499799
539, 0.850890108419221
540, 0.8515593628697631
541, 0.8506224066390041
542, 0.8503547048587873
543, 0.8512916610895462
544, 0.850890108419221
545, 0.8496854504082452
546, 0.8507562575291125
547, 0.8503547048587874
548, 0.850890108419221
549, 0.8494177486280284
550, 0.8514255119796547
551, 0.8507562575291125
552, 0.8502208539686789
553, 0.8516932137598715
554, 0.8511578101994378
555, 0.8518270646499799
556, 0.8515593628697631
557, 0.8510239593093294
558, 0.8512916610895462
559, 0.850890108419221
560, 0.8480792397269441
561, 0.8495515995181367
562, 0.8490161959577032
563, 0.8500870030785704
564, 0.8484807923972695
565, 0.8496854504082452
566, 0.849953152188462
567, 0.8471422834961853
568, 0.8488823450675946
569, 0.8487484941774862
570, 0.8494177486280283
571, 0.8502208539686789
572, 0.8512916610895462
573, 0.8498193012983536
574, 0.8494177486280283
575, 0.8510239593093294
576, 0.8484807923972695
577, 0.8496854504082453
578, 0.8494177486280283
579, 0.849953152188462
580, 0.8502208539686789
581, 0.8495515995181369
582, 0.8512916610895462
583, 0.8494177486280283
584, 0.8491500468478115
585, 0.8486146432873778
586, 0.8494177486280283
587, 0.8499531521884621
588, 0.8495515995181369
589, 0.8491500468478116
590, 0.8478115379467274
591, 0.8488823450675946
592, 0.8491500468478116
593, 0.84928389773792
594, 0.8496854504082452
595, 0.849953152188462
596, 0.8496854504082453
597, 0.8492838977379199
598, 0.8500870030785705
599, 0.8506224066390041
600, 0.8503547048587874
601, 0.8495515995181369
602, 0.8496854504082452
603, 0.84928389773792
604, 0.8491500468478116
605, 0.8494177486280283
606, 0.8500870030785704
607, 0.8515593628697631
608, 0.8510239593093294
609, 0.8496854504082452
610, 0.850890108419221
611, 0.850890108419221
612, 0.8511578101994378
613, 0.8506224066390041
614, 0.8503547048587874
615, 0.8518270646499799
616, 0.8510239593093294
617, 0.8503547048587873
618, 0.8490161959577032
619, 0.849953152188462
620, 0.8506224066390042
621, 0.8502208539686789
622, 0.8502208539686789
623, 0.8500870030785705
624, 0.8487484941774863
625, 0.8484807923972695
626, 0.8488823450675947
627, 0.8500870030785705
628, 0.8496854504082452
629, 0.8491500468478115
630, 0.8488823450675946
631, 0.8478115379467274
632, 0.8484807923972695
633, 0.8495515995181369
634, 0.8488823450675947
635, 0.8491500468478115
636, 0.8490161959577031
637, 0.84928389773792
638, 0.84928389773792
639, 0.8498193012983536
640, 0.8507562575291125
641, 0.8502208539686789
642, 0.8487484941774862
643, 0.8490161959577032
644, 0.8494177486280284
645, 0.8510239593093294
646, 0.8503547048587874
647, 0.8507562575291127
648, 0.8491500468478115
649, 0.8500870030785704
650, 0.8506224066390041
651, 0.8504885557488957
652, 0.8490161959577031
653, 0.8503547048587873
654, 0.8507562575291125
655, 0.8490161959577031
656, 0.8500870030785705
657, 0.8502208539686789
658, 0.8496854504082453
659, 0.8500870030785705
660, 0.8498193012983536
661, 0.8500870030785704
662, 0.8486146432873779
663, 0.849953152188462
664, 0.8503547048587873
665, 0.8487484941774863
666, 0.8486146432873779
667, 0.8484807923972694
668, 0.8499531521884621
669, 0.8482130906170525
670, 0.8491500468478116
671, 0.8510239593093294
672, 0.8506224066390041
673, 0.850890108419221
674, 0.849953152188462
675, 0.8496854504082452
676, 0.8507562575291125
677, 0.8482130906170525
678, 0.8471422834961853
679, 0.8496854504082452
680, 0.8482130906170526
681, 0.8486146432873778
682, 0.8498193012983537
683, 0.8496854504082452
684, 0.8502208539686789
685, 0.8486146432873778
686, 0.8502208539686789
687, 0.84928389773792
688, 0.8488823450675947
689, 0.8490161959577032
690, 0.8491500468478116
691, 0.8498193012983537
692, 0.84928389773792
693, 0.8487484941774863
694, 0.8495515995181367
695, 0.8511578101994378
696, 0.8511578101994378
697, 0.8496854504082452
698, 0.849953152188462
699, 0.8491500468478115
700, 0.8503547048587873
701, 0.8528978717708472
702, 0.8511578101994378
703, 0.850890108419221
704, 0.8504885557488957
705, 0.852496319100522
706, 0.850890108419221
707, 0.8503547048587873
708, 0.8512916610895463
709, 0.8511578101994378
710, 0.8487484941774863
711, 0.8491500468478115
712, 0.8487484941774863
713, 0.8468745817159683
714, 0.8478115379467274
715, 0.8470084326060768
716, 0.8470084326060768
717, 0.8494177486280283
718, 0.8494177486280284
719, 0.847677687056619
720, 0.8482130906170526
721, 0.8479453888368358
722, 0.8494177486280283
723, 0.8488823450675946
724, 0.8479453888368358
725, 0.8482130906170526
726, 0.8480792397269442
727, 0.8487484941774863
728, 0.8471422834961853
729, 0.8487484941774863
730, 0.8482130906170526
731, 0.8487484941774863
732, 0.8456699237049927
733, 0.8480792397269442
734, 0.8470084326060768
735, 0.847677687056619
736, 0.8474099852764021
737, 0.8479453888368358
738, 0.8482130906170525
739, 0.847677687056619
740, 0.8472761343862937
741, 0.8466068799357515
742, 0.8479453888368358
743, 0.8479453888368358
744, 0.8480792397269441
745, 0.8487484941774862
746, 0.8506224066390042
747, 0.8502208539686789
748, 0.8474099852764021
749, 0.8479453888368357
750, 0.8483469415071611
751, 0.8486146432873779
752, 0.8488823450675947
753, 0.8472761343862937
754, 0.8488823450675947
755, 0.8480792397269442
756, 0.8478115379467274
757, 0.8488823450675947
758, 0.8490161959577031
759, 0.8482130906170526
760, 0.8478115379467274
761, 0.8482130906170525
762, 0.8496854504082452
763, 0.8490161959577032
764, 0.8482130906170526
765, 0.8467407308258599
766, 0.8464730290456431
767, 0.8460714763753178
768, 0.8487484941774862
769, 0.8482130906170525
770, 0.8479453888368358
771, 0.8468745817159684
772, 0.8459376254852095
773, 0.8471422834961851
774, 0.8487484941774863
775, 0.8479453888368358
776, 0.8471422834961853
777, 0.8479453888368358
778, 0.847677687056619
779, 0.8470084326060768
780, 0.8478115379467274
781, 0.8478115379467274
782, 0.8472761343862937
783, 0.8480792397269442
784, 0.8475438361665105
785, 0.84674073082586
786, 0.8466068799357517
787, 0.8463391781555347
788, 0.8474099852764021
789, 0.84674073082586
790, 0.8464730290456431
791, 0.8459376254852095
792, 0.8466068799357516
793, 0.8459376254852095
794, 0.845803774595101
795, 0.8447329674742337
796, 0.8463391781555347
797, 0.847677687056619
798, 0.847677687056619
799, 0.847677687056619
800, 0.8463391781555347
801, 0.845803774595101
802, 0.8455360728148842
803, 0.8460714763753179
804, 0.8463391781555347
805, 0.8470084326060768
806, 0.8463391781555347
807, 0.8456699237049926
808, 0.8462053272654264
809, 0.8456699237049926
810, 0.8456699237049926
811, 0.8455360728148842
812, 0.8456699237049926
813, 0.8455360728148842
814, 0.8472761343862937
815, 0.8470084326060768
816, 0.8474099852764021
817, 0.8479453888368358
818, 0.8464730290456431
819, 0.8470084326060768
820, 0.8459376254852095
821, 0.8471422834961853
822, 0.8459376254852095
823, 0.847677687056619
824, 0.8482130906170525
825, 0.8471422834961853
826, 0.8476776870566188
827, 0.84674073082586
828, 0.8462053272654263
829, 0.846071476375318
830, 0.8470084326060768
831, 0.8468745817159684
832, 0.8479453888368358
833, 0.8459376254852096
834, 0.8470084326060768
835, 0.8463391781555347
836, 0.8468745817159684
837, 0.8479453888368358
838, 0.8475438361665105
839, 0.8464730290456431
840, 0.847677687056619
841, 0.8463391781555347
842, 0.8456699237049927
843, 0.8454022219247758
844, 0.8454022219247758
845, 0.8459376254852095
846, 0.84674073082586
847, 0.8455360728148842
848, 0.8462053272654264
849, 0.8455360728148842
850, 0.8456699237049927
851, 0.8451345201445589
852, 0.8454022219247758
853, 0.8468745817159684
854, 0.8459376254852095
855, 0.8447329674742338
856, 0.8448668183643421
857, 0.8436621603533664
858, 0.847409985276402
859, 0.8486146432873779
860, 0.8480792397269442
861, 0.8464730290456431
862, 0.8450006692544505
863, 0.8455360728148842
864, 0.8447329674742338
865, 0.8428590550127157
866, 0.8464730290456431
867, 0.8456699237049926
868, 0.8454022219247758
869, 0.8447329674742338
870, 0.8452683710346675
871, 0.8456699237049926
872, 0.8452683710346675
873, 0.8445991165841253
874, 0.8450006692544505
875, 0.8455360728148842
876, 0.8451345201445589
877, 0.8450006692544505
878, 0.8459376254852095
879, 0.8455360728148842
880, 0.8456699237049926
881, 0.8452683710346673
882, 0.8447329674742338
883, 0.8462053272654263
884, 0.8452683710346675
885, 0.8443314148039085
886, 0.8441975639138
887, 0.8450006692544506
888, 0.8448668183643422
889, 0.8447329674742337
890, 0.8435283094632579
891, 0.8452683710346673
892, 0.8441975639138001
893, 0.8459376254852095
894, 0.84674073082586
895, 0.8470084326060768
896, 0.8440637130236917
897, 0.8437960112434748
898, 0.8437960112434748
899, 0.845803774595101
900, 0.8447329674742338
901, 0.8475438361665105
902, 0.8479453888368358
903, 0.8459376254852095
904, 0.843528309463258
905, 0.8456699237049926
906, 0.8460714763753179
907, 0.845134520144559
908, 0.8450006692544506
909, 0.8440637130236917
910, 0.8452683710346673
911, 0.8455360728148842
912, 0.8448668183643421
913, 0.8462053272654263
914, 0.8460714763753179
915, 0.8462053272654262
916, 0.8460714763753179
917, 0.8439298621335831
918, 0.8440637130236917
919, 0.845803774595101
920, 0.8455360728148842
921, 0.8474099852764021
922, 0.8437960112434747
923, 0.8428590550127159
924, 0.8441975639138
925, 0.8450006692544505
926, 0.8441975639138001
927, 0.8464730290456431
928, 0.8460714763753179
929, 0.8448668183643422
930, 0.8448668183643422
931, 0.8459376254852095
932, 0.8475438361665105
933, 0.8441975639138001
934, 0.8441975639138
935, 0.8432606076830411
936, 0.8468745817159684
937, 0.8441975639138
938, 0.845134520144559
939, 0.8447329674742338
940, 0.8439298621335832
941, 0.8452683710346673
942, 0.8452683710346675
943, 0.8440637130236917
944, 0.8443314148039085
945, 0.8455360728148842
946, 0.8440637130236917
947, 0.8459376254852096
948, 0.8455360728148842
949, 0.8463391781555348
950, 0.8454022219247758
951, 0.8450006692544506
952, 0.8459376254852095
953, 0.8450006692544505
954, 0.8455360728148842
955, 0.8429929059028243
956, 0.8433944585731494
957, 0.8439298621335831
958, 0.8433944585731495
959, 0.8445991165841253
960, 0.8436621603533664
961, 0.8441975639138
962, 0.8466068799357516
963, 0.8436621603533664
964, 0.8445991165841253
965, 0.8441975639138
966, 0.8433944585731495
967, 0.8439298621335832
968, 0.8439298621335831
969, 0.8444652656940168
970, 0.8431267567929327
971, 0.8424575023423906
972, 0.8413866952215232
973, 0.8427252041226074
974, 0.8447329674742338
975, 0.8452683710346673
976, 0.8450006692544505
977, 0.8454022219247758
978, 0.8443314148039085
979, 0.8454022219247759
980, 0.8452683710346673
981, 0.8466068799357516
982, 0.8455360728148842
983, 0.8451345201445589
984, 0.84674073082586
985, 0.8462053272654263
986, 0.8452683710346673
987, 0.8447329674742337
988, 0.8463391781555347
989, 0.8448668183643421
990, 0.8439298621335832
991, 0.8439298621335832
992, 0.8439298621335831
993, 0.8440637130236917
994, 0.8450006692544505
995, 0.8431267567929327
996, 0.8447329674742338
997, 0.8448668183643422
998, 0.8439298621335832
999, 0.8464730290456431
1000, 0.8455360728148842
1001, 0.8454022219247758
1002, 0.8468745817159684
1003, 0.8463391781555347
1004, 0.8440637130236917
1005, 0.8444652656940168
1006, 0.8427252041226074
1007, 0.8448668183643422
1008, 0.8459376254852095
1009, 0.8437960112434748
1010, 0.8437960112434748
1011, 0.8427252041226074
1012, 0.8447329674742338
1013, 0.8444652656940168
1014, 0.8445991165841253
1015, 0.8421898005621737
1016, 0.843528309463258
1017, 0.8447329674742337
1018, 0.8454022219247759
1019, 0.8448668183643421
1020, 0.8463391781555347
1021, 0.8441975639138
1022, 0.8450006692544505
1023, 0.8463391781555347
1024, 0.845134520144559
1025, 0.8433944585731495
1026, 0.8428590550127159
1027, 0.8447329674742338
1028, 0.845134520144559
1029, 0.8456699237049927
1030, 0.8452683710346673
1031, 0.8452683710346673
1032, 0.8436621603533663
1033, 0.8437960112434748
1034, 0.8421898005621737
1035, 0.8440637130236917
1036, 0.843528309463258
1037, 0.8432606076830411
1038, 0.8455360728148842
1039, 0.8443314148039084
1040, 0.8459376254852095
1041, 0.8459376254852095
1042, 0.843528309463258
1043, 0.8451345201445589
1044, 0.8447329674742337
1045, 0.8458037745951011
1046, 0.8459376254852095
1047, 0.8455360728148842
1048, 0.8450006692544505
1049, 0.8451345201445589
1050, 0.8428590550127159
1051, 0.8429929059028243
1052, 0.845134520144559
1053, 0.8456699237049926
1054, 0.8448668183643422
1055, 0.8463391781555347
1056, 0.8459376254852095
1057, 0.8459376254852096
1058, 0.8463391781555347
1059, 0.8459376254852096
1060, 0.8455360728148842
1061, 0.845134520144559
1062, 0.845803774595101
1063, 0.8450006692544506
1064, 0.8432606076830411
1065, 0.842323651452282
1066, 0.843528309463258
1067, 0.8463391781555347
1068, 0.8445991165841253
1069, 0.8431267567929326
1070, 0.8440637130236917
1071, 0.8431267567929327
1072, 0.8439298621335831
1073, 0.8464730290456431
1074, 0.8463391781555347
1075, 0.84674073082586
1076, 0.8445991165841252
1077, 0.8431267567929327
1078, 0.8451345201445589
1079, 0.8456699237049927
1080, 0.8454022219247758
1081, 0.8448668183643421
1082, 0.846071476375318
1083, 0.8445991165841252
1084, 0.8443314148039085
1085, 0.84674073082586
1086, 0.8445991165841253
1087, 0.8454022219247758
1088, 0.8452683710346673
1089, 0.8441975639138001
1090, 0.843260607683041
1091, 0.8436621603533664
1092, 0.8444652656940169
1093, 0.8433944585731495
1094, 0.8462053272654262
1095, 0.8460714763753179
1096, 0.8454022219247759
1097, 0.8423236514522822
1098, 0.8443314148039085
1099, 0.8441975639138001
1100, 0.8439298621335831
1101, 0.8443314148039085
1102, 0.8440637130236917
1103, 0.8450006692544506
1104, 0.845803774595101
1105, 0.8460714763753179
1106, 0.8466068799357516
1107, 0.8448668183643422
1108, 0.8448668183643422
1109, 0.8444652656940168
1110, 0.8474099852764021
1111, 0.8486146432873778
1112, 0.8482130906170526
1113, 0.8468745817159684
1114, 0.8462053272654263
1115, 0.8452683710346673
1116, 0.8454022219247758
1117, 0.8447329674742337
1118, 0.845803774595101
1119, 0.8444652656940168
1120, 0.8462053272654263
1121, 0.8464730290456431
1122, 0.8455360728148842
1123, 0.8452683710346675
1124, 0.8454022219247758
1125, 0.8443314148039085
1126, 0.8466068799357516
1127, 0.8447329674742337
1128, 0.8428590550127159
1129, 0.8455360728148842
1130, 0.8448668183643422
1131, 0.8429929059028243
1132, 0.8445991165841253
1133, 0.8445991165841253
1134, 0.8436621603533663
1135, 0.8455360728148842
1136, 0.8468745817159684
1137, 0.8445991165841252
1138, 0.8471422834961853
1139, 0.8474099852764021
1140, 0.8482130906170526
1141, 0.8470084326060768
1142, 0.8478115379467274
1143, 0.8484807923972695
1144, 0.8463391781555347
1145, 0.8468745817159684
1146, 0.8462053272654263
1147, 0.8445991165841253
1148, 0.84674073082586
1149, 0.8474099852764021
1150, 0.8452683710346673
1151, 0.8450006692544505
1152, 0.845803774595101
1153, 0.8439298621335831
1154, 0.8447329674742337
1155, 0.8471422834961853
1156, 0.8444652656940169
1157, 0.8462053272654264
1158, 0.8478115379467274
1159, 0.8466068799357516
1160, 0.8463391781555347
1161, 0.8468745817159684
1162, 0.8468745817159684
